order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating
ORD-01379,CUST-0074,Michael Beasley,ashley26@example.com,34.0,Female,Spain,2023-10-05,PRD-3413,USB Hub,Electronics,3,1338.43,0,4015.29,Cash On Delivery,Unknown,Delivered,3.0
ORD-00791,CUST-0094,Meredith Johnson,diana91@example.com,36.0,Other,Mexico,2022-03-10,PRD-8866,T-Shirt,Clothing,3,83.11,25,186.9975,Credit Card,Express,Delivered,
ORD-00117,CUST-0138,Tamara Bonilla,hopkinsjeremy@example.com,42.0,Other,Brazil,2022-09-01,PRD-4145,Python for Beginners,Books,2,31.6,20,50.56,Bank Transfer,Free Shipping,Shipped,
ORD-00741,CUST-0216,Jennifer Myers,dakotapaul@example.com,29.0,Male,Brazil,,PRD-4411,Blender,Home & Kitchen,2,273.2,0,546.4,Paypal,Standard,Delivered,5.0
ORD-01082,CUST-0231,Danielle Brown,danielrobinson@example.com,45.0,Female,USA,2023-07-19,PRD-3800,Jeans,Clothing,1,56.95,0,56.95,Bank Transfer,Standard,Delivered,4.0
ORD-00831,CUST-0289,Ronnie Crosby,sharonjackson@example.com,26.0,Male,Spain,2022-07-16,PRD-2881,Smartphone,Electronics,5,1344.68,0,6723.400000000001,Paypal,Overnight,Processing,4.0
ORD-00120,CUST-0291,Jessica Villa,doylebrian@example.net,42.0,Other,Argentina,2023-05-18,PRD-9229,Headphones,Electronics,5,726.18,10,3267.81,Cash On Delivery,Express,Delivered,5.0
ORD-00657,CUST-0100,Donald Sanchez,nparsons@example.org,34.0,Female,Canada,2022-03-27,PRD-1566,Yoga Mat,Sports,1,132.27,25,99.20250000000001,Cash On Delivery,Free Shipping,Delivered,4.0
ORD-00636,CUST-0318,Leslie Foster,moniquehardin@example.net,32.0,Male,Canada,2023-03-20,PRD-4145,Python for Beginners,Books,3,15.73,0,47.19,Cash On Delivery,Express,Delivered,5.0
ORD-00370,CUST-0305,Andrew Pacheco,upage@example.net,42.0,Other,Germany,2023-03-07,PRD-3413,USB Hub,Electronics,1,801.53,10,721.377,Paypal,Standard,Delivered,4.0
ORD-00269,CUST-0264,Christopher Newton,christopher25@example.net,65.0,Other,Mexico,2023-03-03,PRD-9948,Jacket,Clothing,1,26.27,10,23.643,Credit Card,Overnight,Delivered,4.0
ORD-00656,CUST-0295,Tracy Bean,smoore@example.org,19.0,Other,Brazil,2022-05-16,PRD-3484,Hoodie,Clothing,2,29.52,0,59.04,Cash On Delivery,Free Shipping,Delivered,1.0
ORD-00936,CUST-0124,Jacob Ellis,michaellee@example.com,51.0,Male,Mexico,2023-02-16,PRD-4145,Python for Beginners,Books,2,23.16,15,39.372,Bank Transfer,Free Shipping,Cancelled,4.0
ORD-00823,CUST-0011,John Compton,lawsonpatrick@example.net,61.0,Male,Spain,2022-05-17,PRD-4492,Cap,Clothing,3,20.25,0,60.75,Debit Card,Free Shipping,Delivered,4.0
ORD-00867,CUST-0308,Tanner Mata DVM,ffriedman@example.org,34.0,Female,Germany,2022-05-04,PRD-7809,SQL Mastery,Books,1,9.54,20,7.632,Debit Card,Standard,Cancelled,
ORD-00047,CUST-0053,Trevor Washington,manderson@example.com,59.0,Other,Brazil,2023-07-21,PRD-9512,Smartwatch,Electronics,1,1108.51,5,1053.0845,Paypal,Express,Processing,5.0
ORD-01329,CUST-0321,Chelsea Johnson,portervalerie@example.com,18.0,Other,Mexico,2022-02-13,PRD-2122,Coffee Maker,Home & Kitchen,1,34.96,25,26.22,Credit Card,Standard,Delivered,4.0
ORD-00992,CUST-0390,Jonathan Adams,kelly05@example.net,31.0,Other,Spain,2022-09-10,PRD-1055,Laptop,Electronics,4,939.86,15,3195.524,Credit Card,Standard,Cancelled,
ORD-00877,CUST-0260,Andrew Chapman,yhogan@example.net,26.0,Male,Argentina,2022-02-01,PRD-6586,Lamp,Home & Kitchen,1,257.22,0,257.22,Cash On Delivery,Standard,Delivered,5.0
ORD-00774,CUST-0371,Stephanie Collins,shawn80@example.net,42.0,Female,Spain,2022-02-08,PRD-2122,Coffee Maker,Home & Kitchen,4,224.8,0,899.2,Credit Card,Standard,Processing,4.0
ORD-00005,CUST-0141,Joshua Kelley,sarah48@example.com,24.0,Female,Spain,2022-02-18,PRD-8929,Running Shoes,Sports,4,151.01,25,453.03,Bank Transfer,Free Shipping,Processing,3.0
ORD-01004,CUST-0363,Tammie Wolf,patrickhart@example.net,48.0,Other,Germany,2022-10-20,PRD-8117,Cookware Set,Home & Kitchen,2,266.42,25,399.63,Credit Card,Free Shipping,Shipped,4.0
ORD-01340,CUST-0148,Patrick Conrad,rebeccamassey@example.com,49.0,Male,Brazil,2023-03-07,PRD-8866,T-Shirt,Clothing,4,64.45,0,257.8,Credit Card,Overnight,Delivered,
ORD-00264,CUST-0118,Ricardo Baker,nancy49@example.org,54.0,Other,USA,2023-12-22,PRD-4145,Python for Beginners,Books,3,15.77,25,35.4825,Paypal,Unknown,Cancelled,
ORD-01261,CUST-0145,Timothy Johnson,jeffrey55@example.net,23.0,Male,Brazil,2022-07-17,PRD-3710,Protein Powder,Sports,2,143.6,5,272.84,Debit Card,Free Shipping,Processing,4.0
ORD-01411,CUST-0184,Henry Anderson,lesliebarber@example.com,57.0,Male,USA,2022-10-12,PRD-6736,Webcam,Electronics,2,632.6,0,1265.2,Cash On Delivery,Express,Returned,2.0
ORD-00444,CUST-0310,John Fisher Jr.,joseph87@example.com,36.0,Male,Canada,2022-10-07,PRD-9229,Headphones,Electronics,3,230.7,15,588.2849999999999,Debit Card,Free Shipping,Delivered,
ORD-01003,CUST-0008,Tony Johnson,maryfloyd@example.net,37.0,Other,Spain,2022-02-02,PRD-8866,T-Shirt,Clothing,3,86.42,0,259.26,Paypal,Free Shipping,Delivered,4.0
ORD-01078,CUST-0039,Amanda Davis,wiserobert@example.net,36.0,Other,Canada,2023-04-20,PRD-1055,Laptop,Electronics,2,1385.12,15,2354.7039999999997,Paypal,Express,Unknown,
ORD-00838,CUST-0086,Jamie Hodges,garciasamantha@example.org,54.0,Male,Canada,2023-05-29,PRD-6736,Webcam,Electronics,1,63.38,25,47.535000000000004,Cash On Delivery,Overnight,Delivered,5.0
ORD-01381,CUST-0237,Jeffrey Taylor,ihowell@example.net,42.0,Female,Spain,2023-12-03,PRD-3710,Protein Powder,Sports,2,91.04,0,182.08,Bank Transfer,Standard,Delivered,2.0
ORD-00305,CUST-0099,Heather Carson,walkerchristine@example.net,50.0,Male,Canada,2022-07-16,PRD-8929,Running Shoes,Sports,1,126.23,0,126.23,Bank Transfer,Unknown,Processing,3.0
ORD-01209,CUST-0282,Timothy Lopez,erikaaguilar@example.com,38.0,Male,Brazil,2023-07-18,PRD-5166,Pillow Set,Home & Kitchen,1,133.24,0,133.24,Debit Card,Standard,Cancelled,5.0
ORD-00314,CUST-0128,Jared Sanchez,shannonbecker@example.com,49.0,Other,Argentina,2022-06-27,PRD-4148,Data Science Handbook,Books,2,28.09,10,50.562,Bank Transfer,Overnight,Processing,
ORD-00150,CUST-0057,Andre Simmons,cgutierrez@example.com,23.0,Other,Brazil,2022-04-30,PRD-1122,Bicycle Helmet,Sports,3,34.7,15,88.485,Cash On Delivery,Overnight,Cancelled,5.0
ORD-01149,CUST-0021,Robin Lewis,zlane@example.net,54.0,Other,Argentina,2022-04-19,PRD-9229,Headphones,Electronics,4,749.58,10,2698.4880000000003,Credit Card,Express,Delivered,5.0
ORD-00575,CUST-0380,Kevin Barnes,robert02@example.org,41.0,Other,Argentina,2022-11-17,PRD-5166,Pillow Set,Home & Kitchen,1,101.44,5,96.368,Cash On Delivery,Standard,Cancelled,3.0
ORD-00051,CUST-0184,Brittany Gill,carlrice@example.org,42.0,Male,Spain,2022-09-08,PRD-3710,Protein Powder,Sports,2,27.23,0,54.46,Credit Card,Overnight,Delivered,4.0
ORD-01206,CUST-0027,John Torres,qnelson@example.net,51.0,Female,Spain,2023-05-07,PRD-2638,Machine Learning Guide,Books,5,44.4,20,177.60000000000002,Cash On Delivery,Overnight,Delivered,
ORD-00727,CUST-0197,Zachary Myers,dwayne83@example.org,65.0,Male,Mexico,2023-07-25,PRD-3800,Jeans,Clothing,2,46.95,10,84.51,Credit Card,Standard,Delivered,3.0
ORD-00834,CUST-0359,Kayla Williams,mbrown@example.net,59.0,Other,Argentina,,PRD-1055,Laptop,Electronics,1,902.14,10,811.926,Bank Transfer,Free Shipping,Delivered,5.0
ORD-01116,CUST-0292,Lisa Brown,paige51@example.org,30.0,Male,Spain,2022-09-28,PRD-6736,Webcam,Electronics,1,1380.15,0,1380.15,Cash On Delivery,Free Shipping,Delivered,4.0
ORD-01167,CUST-0171,Duane Flynn,nancy98@example.net,59.0,Female,Germany,2023-08-20,PRD-4411,Blender,Home & Kitchen,5,226.11,25,847.9125000000001,Paypal,Free Shipping,Delivered,5.0
ORD-00471,CUST-0362,Jesus Roberts,gonzalesangela@example.com,23.0,Male,Spain,2022-06-16,PRD-4492,Cap,Clothing,1,30.77,10,27.693,Debit Card,Standard,Shipped,
ORD-00972,CUST-0157,Donna Brown,jennaallen@example.net,59.0,Male,Argentina,2023-08-11,PRD-2122,Coffee Maker,Home & Kitchen,1,183.96,10,165.56400000000002,Credit Card,Overnight,Delivered,5.0
ORD-00654,CUST-0213,Diane Anderson,ashley78@example.org,18.0,Female,Germany,2023-01-01,PRD-3413,USB Hub,Electronics,1,1423.07,5,1351.9164999999998,Credit Card,Express,Delivered,4.0
ORD-00400,CUST-0154,Kenneth Clark,stevenbarber@example.com,33.0,Female,Mexico,2024-01-01,PRD-3413,USB Hub,Electronics,5,1379.85,5,6554.287499999999,Debit Card,Express,Delivered,2.0
ORD-00512,CUST-0211,Barry Phillips,morgankimberly@example.com,27.0,Male,USA,,PRD-7329,Air Fryer,Home & Kitchen,1,173.02,5,164.369,Debit Card,Overnight,Delivered,5.0
ORD-00321,CUST-0277,Traci Allen,thomasharris@example.com,56.0,Male,Argentina,2023-03-23,PRD-8929,Running Shoes,Sports,3,177.23,15,451.9364999999999,Debit Card,Free Shipping,Shipped,4.0
ORD-00020,CUST-0112,Rachel Travis,katherine29@example.org,37.0,Female,Spain,2023-03-18,PRD-2122,Coffee Maker,Home & Kitchen,1,144.53,0,144.53,Cash On Delivery,Standard,Delivered,
ORD-00685,CUST-0342,Katie Miller,elizabeth99@example.net,33.0,Male,Brazil,2022-12-12,PRD-8073,Dumbbells,Sports,5,152.82,15,649.4849999999999,Cash On Delivery,Free Shipping,Delivered,5.0
ORD-00036,CUST-0004,Beth Harvey,emmanorman@example.org,41.0,Male,Spain,2023-07-14,PRD-4145,Python for Beginners,Books,1,30.77,25,23.0775,Debit Card,Overnight,Delivered,5.0
ORD-00903,CUST-0304,Joshua Moore,sharonbrown@example.org,25.0,Other,USA,2023-08-01,PRD-3800,Jeans,Clothing,4,102.31,20,327.39200000000005,Cash On Delivery,Free Shipping,Delivered,5.0
ORD-00828,CUST-0243,James Carlson,wilsonjustin@example.org,61.0,Male,Germany,2022-11-12,PRD-2122,Coffee Maker,Home & Kitchen,3,63.13,0,189.39000000000001,Bank Transfer,Express,Cancelled,4.0
ORD-01386,CUST-0342,David Roberts,brandyoconnor@example.org,55.0,Other,USA,2023-03-27,PRD-4492,Cap,Clothing,1,108.87,15,92.5395,Cash On Delivery,Free Shipping,Delivered,
ORD-00408,CUST-0289,Samantha Pennington,yolandaprice@example.org,59.0,Male,Brazil,2022-12-03,PRD-2881,Smartphone,Electronics,5,593.06,25,2223.975,Credit Card,Free Shipping,Delivered,5.0
ORD-00921,CUST-0094,Isaac Elliott,nyoder@example.com,63.0,Other,Mexico,2023-02-19,PRD-2758,Tablet,Electronics,1,1034.18,10,930.7620000000001,Debit Card,Standard,Shipped,4.0
ORD-00538,CUST-0143,Jonathan Roth,cpadilla@example.net,42.0,Male,Argentina,2022-09-15,PRD-9948,Jacket,Clothing,1,23.58,0,23.58,Cash On Delivery,Express,Cancelled,5.0
ORD-00759,CUST-0377,Isabella Hernandez,ihurley@example.com,20.0,Female,Argentina,2022-11-24,PRD-2758,Tablet,Electronics,2,407.55,10,733.59,Debit Card,Standard,Shipped,4.0
ORD-01063,CUST-0031,Andrea Smith,ddouglas@example.net,43.0,Female,Spain,,PRD-7809,SQL Mastery,Books,3,40.9,0,122.69999999999999,Cash On Delivery,Express,Returned,5.0
ORD-00246,CUST-0265,Jared Clark,tyler02@example.org,61.0,Other,Germany,2023-01-29,PRD-7809,SQL Mastery,Books,2,10.94,0,21.88,Paypal,Overnight,Delivered,4.0
ORD-01128,CUST-0253,Sara Sweeney,sarahmatthews@example.net,51.0,Other,Canada,2022-10-07,PRD-2638,Machine Learning Guide,Books,1,39.93,0,39.93,Credit Card,Express,Shipped,
ORD-00785,CUST-0014,Jorge Bryan,julia74@example.com,45.0,Female,Brazil,2022-02-05,PRD-2881,Smartphone,Electronics,2,1100.2,25,1650.3000000000002,Bank Transfer,Express,Delivered,5.0
ORD-00490,CUST-0021,Michael Wells,heather52@example.org,42.0,Male,Brazil,2022-01-16,PRD-8073,Dumbbells,Sports,4,43.19,0,172.76,Credit Card,Free Shipping,Delivered,5.0
ORD-00155,CUST-0217,Joseph Mora,katherine50@example.com,26.0,Other,USA,,PRD-8073,Dumbbells,Sports,1,56.09,20,44.87200000000001,Debit Card,Free Shipping,Delivered,4.0
ORD-00962,CUST-0272,Sarah Frank,gmartinez@example.org,58.0,Male,USA,2022-03-03,PRD-3639,Sneakers,Clothing,4,56.47,10,203.292,Credit Card,Unknown,Delivered,5.0
ORD-00854,CUST-0204,Elaine Elliott,benjamin55@example.net,59.0,Other,Canada,2023-08-29,PRD-4145,Python for Beginners,Books,3,30.76,0,92.28,Cash On Delivery,Unknown,Delivered,
ORD-00626,CUST-0262,Laura Murphy,wmassey@example.org,19.0,Other,Argentina,2023-12-03,PRD-3800,Jeans,Clothing,2,18.84,0,37.68,Credit Card,Free Shipping,Delivered,
ORD-00686,CUST-0272,Edwin Conway,lhudson@example.net,63.0,Male,Germany,2022-04-07,PRD-3413,USB Hub,Electronics,1,1291.51,0,1291.51,Paypal,Express,Processing,
ORD-00570,CUST-0001,Casey Howard,nsmith@example.org,28.0,Female,Argentina,2022-05-08,PRD-7809,SQL Mastery,Books,5,35.43,0,177.15,Bank Transfer,Free Shipping,Processing,5.0
ORD-01468,CUST-0272,Sarah Hobbs,marissa30@example.net,42.0,Female,Spain,2023-12-19,PRD-4148,Data Science Handbook,Books,3,42.21,0,126.63,Debit Card,Overnight,Unknown,4.0
ORD-00018,CUST-0016,Jennifer Best,hensleyjillian@example.net,47.0,Female,Germany,2023-10-12,PRD-8073,Dumbbells,Sports,3,191.65,0,574.95,Bank Transfer,Free Shipping,Delivered,3.0
ORD-00128,CUST-0235,Darrell Snow,haneyangela@example.org,46.0,Male,Spain,2022-12-19,PRD-4148,Data Science Handbook,Books,3,47.77,5,136.1445,Debit Card,Express,Cancelled,5.0
ORD-00928,CUST-0306,Daniel Abbott,moralesbrenda@example.org,22.0,Male,Spain,,PRD-3413,USB Hub,Electronics,3,231.0,10,623.7,Debit Card,Overnight,Delivered,4.0
ORD-00981,CUST-0275,Tiffany Pace,logan62@example.org,42.0,Female,Canada,2023-08-26,PRD-1122,Bicycle Helmet,Sports,3,103.27,0,309.81,Credit Card,Free Shipping,Shipped,2.0
ORD-00191,CUST-0153,Brad Clark,matthew71@example.org,38.0,Female,USA,2023-04-06,PRD-3568,Dress,Clothing,1,105.56,10,95.004,Debit Card,Express,Delivered,5.0
ORD-01140,CUST-0118,Erin Young,qandrews@example.net,65.0,Other,USA,2022-04-08,PRD-8117,Cookware Set,Home & Kitchen,4,216.09,20,691.488,Paypal,Express,Delivered,4.0
ORD-00993,CUST-0269,James Schultz,kathryn72@example.com,54.0,Female,Argentina,2022-08-01,PRD-1566,Yoga Mat,Sports,5,125.26,20,501.0400000000001,Debit Card,Standard,Delivered,5.0
ORD-00388,CUST-0162,Dawn Miller,kellydyer@example.org,22.0,Other,Mexico,2023-12-24,PRD-9229,Headphones,Electronics,3,105.51,5,300.7035,Cash On Delivery,Overnight,Unknown,5.0
ORD-01289,CUST-0163,Melissa Miller,gallen@example.net,24.0,Male,Argentina,2022-10-25,PRD-6736,Webcam,Electronics,4,799.68,0,3198.72,Credit Card,Overnight,Delivered,5.0
ORD-00607,CUST-0316,Jennifer Reynolds,fgarcia@example.com,48.0,Other,Canada,2022-09-18,PRD-2881,Smartphone,Electronics,5,448.14,20,1792.56,Debit Card,Overnight,Delivered,
ORD-00181,CUST-0002,Leslie Davis,brownfernando@example.org,32.0,Other,Spain,2023-07-26,PRD-4145,Python for Beginners,Books,5,35.59,0,177.95000000000002,Cash On Delivery,Overnight,Shipped,
ORD-00302,CUST-0174,Jason Lamb,kyle47@example.org,44.0,Female,Brazil,2023-10-30,PRD-4145,Python for Beginners,Books,3,25.94,0,77.82000000000001,Debit Card,Free Shipping,Delivered,4.0
ORD-00497,CUST-0182,Nicholas Howard,georgebrenda@example.net,39.0,Female,Mexico,2023-11-17,PRD-8866,T-Shirt,Clothing,4,40.13,5,152.494,Bank Transfer,Unknown,Processing,
ORD-01330,CUST-0368,Timothy Shea,Unknown,37.0,Male,Argentina,2022-04-13,PRD-2638,Machine Learning Guide,Books,4,14.1,20,45.120000000000005,Cash On Delivery,Standard,Delivered,4.0
ORD-01294,CUST-0198,Mark Moody,zjohnson@example.net,24.0,Male,USA,2023-02-16,PRD-9512,Smartwatch,Electronics,1,1303.26,0,1303.26,Cash On Delivery,Unknown,Delivered,5.0
ORD-01274,CUST-0283,Monica Nelson,adavis@example.org,35.0,Male,USA,2023-09-01,PRD-6736,Webcam,Electronics,5,1421.36,0,7106.799999999999,Bank Transfer,Express,Shipped,4.0
ORD-00518,CUST-0360,Veronica Bradley,moragrace@example.org,43.0,Female,Argentina,2023-11-30,PRD-4148,Data Science Handbook,Books,1,44.12,20,35.296,Credit Card,Free Shipping,Processing,
ORD-01070,CUST-0109,Edward Murphy,gbaker@example.net,21.0,Female,Brazil,2022-07-01,PRD-3710,Protein Powder,Sports,2,94.72,0,189.44,Credit Card,Overnight,Delivered,4.0
ORD-00477,CUST-0354,Amanda Weaver,emilywatts@example.net,63.0,Other,Mexico,2022-06-02,PRD-2638,Machine Learning Guide,Books,1,47.18,0,47.18,Bank Transfer,Standard,Delivered,4.0
ORD-00158,CUST-0198,Crystal Duffy,williamsdana@example.com,42.0,Female,Mexico,2023-03-08,PRD-3568,Dress,Clothing,1,51.9,0,51.9,Cash On Delivery,Overnight,Returned,5.0
ORD-01196,CUST-0028,Blake Baker,ppowell@example.org,31.0,Other,Germany,2022-11-09,PRD-9948,Jacket,Clothing,1,110.25,10,99.22500000000001,Debit Card,Free Shipping,Processing,4.0
ORD-00017,CUST-0017,Patricia Sexton,seanshaw@example.org,58.0,Other,Colombia,2023-12-07,PRD-4411,Blender,Home & Kitchen,4,257.84,0,1031.36,Credit Card,Standard,Delivered,5.0
ORD-01073,CUST-0042,Mary Wilson,erikacarter@example.com,49.0,Other,Germany,2022-08-14,PRD-1566,Yoga Mat,Sports,5,147.9,20,591.6,Credit Card,Standard,Delivered,5.0
ORD-00547,CUST-0060,Julie Small,julia63@example.org,30.0,Female,Brazil,2023-05-03,PRD-8073,Dumbbells,Sports,5,136.63,5,648.9925,Cash On Delivery,Unknown,Delivered,
ORD-00659,CUST-0357,Karen Glover,josephgarcia@example.com,27.0,Female,Colombia,2023-10-03,PRD-7809,SQL Mastery,Books,3,18.46,10,49.842000000000006,Bank Transfer,Unknown,Returned,
ORD-01263,CUST-0153,Catherine Robinson,feliciaosborn@example.org,46.0,Female,Spain,2022-09-06,PRD-5166,Pillow Set,Home & Kitchen,1,191.28,0,191.28,Paypal,Overnight,Delivered,4.0
ORD-01020,CUST-0146,Ryan Wilson,holtjennifer@example.com,42.0,Other,Spain,2023-01-15,PRD-4145,Python for Beginners,Books,3,33.8,0,101.39999999999999,Credit Card,Free Shipping,Delivered,4.0
ORD-01458,CUST-0047,Karen Rose,edwinthomas@example.net,50.0,Other,Canada,2023-01-18,PRD-3800,Jeans,Clothing,2,20.47,5,38.892999999999994,Cash On Delivery,Standard,Delivered,4.0
ORD-00960,CUST-0243,Samantha Thomas,courtneyhernandez@example.org,34.0,Other,Germany,2022-05-12,PRD-1566,Yoga Mat,Sports,5,187.18,15,795.5150000000001,Debit Card,Free Shipping,Processing,5.0
ORD-01451,CUST-0159,Amy Owens,christina86@example.net,25.0,Other,Spain,2023-10-18,PRD-9948,Jacket,Clothing,5,12.25,0,61.25,Bank Transfer,Unknown,Delivered,3.0
ORD-00284,CUST-0098,Diana Joseph,mbartlett@example.net,38.0,Female,Colombia,2023-03-04,PRD-6586,Lamp,Home & Kitchen,2,65.65,0,131.3,Credit Card,Free Shipping,Delivered,
ORD-00798,CUST-0168,Caroline Griffith,michele39@example.org,37.0,Male,Argentina,2023-08-03,PRD-8117,Cookware Set,Home & Kitchen,3,100.91,5,287.5935,Paypal,Free Shipping,Returned,
ORD-00226,CUST-0244,Krystal Francis,pball@example.org,24.0,Other,Spain,2023-12-03,PRD-7809,SQL Mastery,Books,5,25.04,0,125.19999999999999,Credit Card,Standard,Delivered,4.0
ORD-00027,CUST-0367,James Ramirez,nicole49@example.org,37.0,Male,USA,2023-03-17,PRD-6736,Webcam,Electronics,4,409.93,15,1393.762,Cash On Delivery,Express,Delivered,1.0
ORD-00438,CUST-0055,Jasmine Smith,ybrooks@example.org,37.0,Other,Germany,2023-02-08,PRD-5166,Pillow Set,Home & Kitchen,4,219.86,0,879.44,Cash On Delivery,Standard,Delivered,
ORD-00230,CUST-0271,Amy Anderson,hollywalters@example.com,27.0,Female,Mexico,2022-06-07,PRD-3710,Protein Powder,Sports,3,117.75,20,282.6,Credit Card,Express,Delivered,
ORD-00038,CUST-0082,Anne Crane,allenlisa@example.org,65.0,Other,Brazil,2022-11-28,PRD-4148,Data Science Handbook,Books,5,30.36,0,151.8,Cash On Delivery,Standard,Delivered,2.0
ORD-00750,CUST-0245,James James,clarkkyle@example.org,30.0,Other,Colombia,2023-12-16,PRD-3413,USB Hub,Electronics,5,1158.43,15,4923.3275,Paypal,Free Shipping,Delivered,5.0
ORD-01046,CUST-0392,Susan Lee,stephen86@example.net,44.0,Female,Canada,2022-03-16,PRD-1122,Bicycle Helmet,Sports,3,16.49,0,49.47,Debit Card,Free Shipping,Returned,3.0
ORD-00470,CUST-0283,Christopher Bryant,krystal75@example.com,63.0,Female,Mexico,2023-03-21,PRD-8073,Dumbbells,Sports,4,173.77,5,660.326,Debit Card,Free Shipping,Cancelled,
ORD-01317,CUST-0136,April Miller,chad88@example.org,64.0,Other,USA,2022-05-09,PRD-9512,Smartwatch,Electronics,3,1402.11,20,3365.0640000000003,Bank Transfer,Express,Shipped,5.0
ORD-00688,CUST-0305,Patrick Costa,umendoza@example.org,36.0,Other,Mexico,2023-12-12,PRD-5166,Pillow Set,Home & Kitchen,3,260.78,5,743.2229999999998,Debit Card,Express,Delivered,
ORD-01420,CUST-0005,Susan Banks,Unknown,41.0,Other,Germany,2022-10-31,PRD-2638,Machine Learning Guide,Books,4,40.96,0,163.84,Cash On Delivery,Standard,Unknown,2.0
ORD-00640,CUST-0121,Mia Mercado,kristensantos@example.net,63.0,Male,Argentina,2022-03-27,PRD-4148,Data Science Handbook,Books,4,48.64,15,165.376,Bank Transfer,Free Shipping,Delivered,
ORD-01395,CUST-0177,Tina Jones,burtoneric@example.net,21.0,Female,Brazil,,PRD-8866,T-Shirt,Clothing,3,20.34,0,61.019999999999996,Credit Card,Overnight,Shipped,4.0
ORD-01219,CUST-0123,Wendy Simmons,sandersalexa@example.org,52.0,Male,Canada,2023-08-16,PRD-3710,Protein Powder,Sports,1,130.36,0,130.36,Credit Card,Overnight,Delivered,
ORD-01159,CUST-0300,Kenneth Richardson,brian32@example.com,37.0,Other,Colombia,2022-11-12,PRD-8929,Running Shoes,Sports,1,184.5,15,156.825,Paypal,Free Shipping,Delivered,4.0
ORD-01288,CUST-0023,Julie Page,tonywhite@example.com,21.0,Male,Germany,2022-03-03,PRD-4145,Python for Beginners,Books,5,42.29,0,211.45,Cash On Delivery,Standard,Delivered,5.0
ORD-01405,CUST-0197,William Fernandez,bwilliams@example.org,37.0,Male,USA,2022-03-07,PRD-2122,Coffee Maker,Home & Kitchen,3,184.74,5,526.509,Paypal,Express,Delivered,4.0
ORD-00801,CUST-0195,Melody Nichols,aferguson@example.org,63.0,Male,Brazil,2022-03-10,PRD-2638,Machine Learning Guide,Books,4,42.15,0,168.6,Cash On Delivery,Overnight,Cancelled,4.0
ORD-00161,CUST-0240,Abigail Jones,jasonpratt@example.com,63.0,Other,Spain,2023-10-09,PRD-3710,Protein Powder,Sports,3,46.0,20,110.4,Debit Card,Overnight,Processing,
ORD-00957,CUST-0340,Melissa Jackson,fware@example.com,51.0,Male,Canada,2022-09-12,PRD-8866,T-Shirt,Clothing,5,89.38,25,335.17499999999995,Bank Transfer,Free Shipping,Delivered,4.0
ORD-01187,CUST-0060,Courtney Phillips,anitasullivan@example.org,25.0,Male,USA,2023-04-18,PRD-2122,Coffee Maker,Home & Kitchen,3,263.57,25,593.0325,Credit Card,Standard,Delivered,2.0
ORD-00822,CUST-0103,Melinda Alexander,lindsey51@example.org,65.0,Female,Argentina,2022-06-07,PRD-4145,Python for Beginners,Books,5,35.99,0,179.95000000000002,Paypal,Express,Shipped,4.0
ORD-01309,CUST-0008,Stephen Henderson,reevesalyssa@example.net,59.0,Male,Mexico,2022-06-05,PRD-9229,Headphones,Electronics,4,1317.7,20,4216.64,Bank Transfer,Free Shipping,Delivered,
ORD-00878,CUST-0332,Tyler Miller,randallhenry@example.org,22.0,Other,USA,2023-10-08,PRD-3413,USB Hub,Electronics,3,326.11,0,978.33,Paypal,Free Shipping,Shipped,5.0
ORD-00914,CUST-0313,Lauren Pacheco,zdunn@example.net,53.0,Other,Mexico,2022-03-22,PRD-1566,Yoga Mat,Sports,2,52.91,0,105.82,Bank Transfer,Express,Delivered,
ORD-00153,CUST-0082,David Williams,sarahbooth@example.com,27.0,Other,Canada,,PRD-4411,Blender,Home & Kitchen,4,285.19,5,1083.722,Debit Card,Unknown,Cancelled,1.0
ORD-01415,CUST-0152,Travis Snyder,vkelley@example.org,48.0,Other,Germany,2022-07-01,PRD-3639,Sneakers,Clothing,3,80.03,15,204.0765,Credit Card,Overnight,Processing,3.0
ORD-00510,CUST-0378,Brian Ortiz,lisa23@example.net,55.0,Male,Spain,2023-01-06,PRD-2758,Tablet,Electronics,1,1394.44,25,1045.83,Bank Transfer,Standard,Delivered,5.0
ORD-01136,CUST-0310,Tyler Johnson,virginia20@example.net,42.0,Female,Spain,2022-03-03,PRD-4145,Python for Beginners,Books,2,42.03,0,84.06,Bank Transfer,Free Shipping,Delivered,4.0
ORD-01251,CUST-0383,Cynthia Johnson,michael41@example.com,61.0,Female,Mexico,2022-04-08,PRD-4145,Python for Beginners,Books,4,15.57,0,62.28,Credit Card,Standard,Shipped,2.0
ORD-01296,CUST-0334,Mary Cruz,jessica36@example.net,26.0,Other,Canada,2022-07-31,PRD-9512,Smartwatch,Electronics,2,663.19,0,1326.38,Debit Card,Overnight,Returned,
ORD-00104,CUST-0328,Christopher Martinez,heather05@example.com,19.0,Male,Colombia,2022-12-17,PRD-3484,Hoodie,Clothing,1,46.15,15,39.2275,Paypal,Free Shipping,Delivered,5.0
ORD-00587,CUST-0064,Mindy King,vbrown@example.net,37.0,Other,Argentina,2022-06-10,PRD-8117,Cookware Set,Home & Kitchen,1,245.02,15,208.267,Cash On Delivery,Standard,Delivered,4.0
