order_id,customer_id,customer_name,customer_email,age,gender,country,order_date,product_id,product_name,category,quantity,unit_price,discount_pct,total_amount,payment_method,shipping_method,order_status,rating,month,is_discounted,order_month,order_dayofweek,revenue_per_unit,is_returned,is_cancelled,year,quarter,week_of_year,is_weekend,days_since_start,month_sin,month_cos,day_sin,day_cos,category_enc,gender_enc,country_enc,payment_method_enc,shipping_method_enc
ORD-00017,CUST-0017,Patricia Sexton,seanshaw@example.org,1.2358680041728958,Other,Colombia,2023-12-07,PRD-4411,Blender,Home & Kitchen,0.7422503308756314,0.07138208464367482,-0.9887929897294574,0.38263089949844614,Credit Card,Standard,Delivered,5.0,2023-12,0,1.5579835057227458,0.04016223263218417,257.84,0,0,2023.0,4.0,49,0,705.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,3,2,3,2,3
ORD-01073,CUST-0042,Mary Wilson,erikacarter@example.com,0.5496700089300689,Other,Germany,2022-08-14,PRD-1566,Yoga Mat,Sports,1.4464726561845795,-0.2393458289570339,1.1422263846874767,-0.020285517761797132,Credit Card,Standard,Delivered,5.0,2022-08,1,0.41542215016760736,1.5321018657164545,118.32000000000001,0,0,2022.0,3.0,32,1,225.0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,4,2,4,2,3
ORD-00547,CUST-0060,Julie Small,julia63@example.org,-0.8989702032492324,Female,Brazil,2023-05-03,PRD-8073,Dumbbells,Sports,1.4464726561845795,-0.27119869039308986,-0.45603814612522386,0.03229857464680867,Cash On Delivery,Unknown,Delivered,,2023-05,1,-0.4414988664987464,-0.45715097839590596,129.7985,0,0,2023.0,2.0,18,0,487.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,4,0,1,1,4
ORD-00659,CUST-0357,Karen Glover,josephgarcia@example.com,-1.1277028683301746,Female,Colombia,2023-10-03,PRD-7809,SQL Mastery,Books,0.038028005566683086,-0.605187389230599,0.07671669747900971,-0.5166544289453403,Bank Transfer,Unknown,Returned,,2023-10,1,0.9867028279451765,-0.9544641894239961,16.614,1,0,2023.0,4.0,40,0,640.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,3,0,4
ORD-01263,CUST-0153,Catherine Robinson,feliciaosborn@example.org,0.3209373438491266,Female,Spain,2022-09-06,PRD-5166,Pillow Set,Home & Kitchen,-1.3704166450512134,-0.11673916266634128,-0.9887929897294574,-0.38706626216242623,Paypal,Overnight,Delivered,4.0,2022-09,0,0.7010624890563919,-0.9544641894239961,191.28,0,0,2022.0,3.0,36,0,248.0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,3,0,6,4,2
ORD-01020,CUST-0146,Ryan Wilson,holtjennifer@example.com,0.015960457074536867,Other,Spain,2023-01-15,PRD-4145,Python for Beginners,Books,0.038028005566683086,-0.5618313205146187,-0.9887929897294574,-0.46941601562647634,Credit Card,Free Shipping,Delivered,4.0,2023-01,0,-1.5840602220538849,1.5321018657164545,33.800000000000004,0,0,2023.0,1.0,2,1,379.0,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,2,6,2,1
ORD-01458,CUST-0047,Karen Rose,edwinthomas@example.net,0.6259142306237163,Other,Canada,2023-01-18,PRD-3800,Jeans,Clothing,-0.6661943197422652,-0.5995064441120124,-0.45603814612522386,-0.5266861095269811,Cash On Delivery,Standard,Delivered,4.0,2023-01,1,-1.5840602220538849,-0.45715097839590596,19.4465,0,0,2023.0,1.0,3,0,382.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,2,2,1,3
ORD-00960,CUST-0243,Samantha Thomas,courtneyhernandez@example.org,-0.5939933164746426,Other,Germany,2022-05-12,PRD-1566,Yoga Mat,Sports,1.4464726561845795,-0.12832716017191617,0.6094715410832433,0.16654525635504513,Debit Card,Free Shipping,Processing,5.0,2022-05,1,-0.4414988664987464,0.04016223263218417,159.103,0,0,2022.0,2.0,19,0,131.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,4,2,4,3,1
ORD-01451,CUST-0159,Amy Owens,christina86@example.net,-1.2801913117174695,Other,Spain,2023-10-18,PRD-9948,Jacket,Clothing,1.4464726561845795,-0.6227389659402626,-0.9887929897294574,-0.5062022038950745,Bank Transfer,Unknown,Delivered,3.0,2023-10,0,0.9867028279451765,-0.45715097839590596,12.25,0,0,2023.0,4.0,42,0,655.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,2,6,0,4
ORD-00284,CUST-0098,Diana Joseph,mbartlett@example.net,-0.28901642970005287,Female,Colombia,2023-03-04,PRD-6586,Lamp,Home & Kitchen,-0.6661943197422652,-0.4718123642822868,-0.9887929897294574,-0.4420210709382798,Credit Card,Free Shipping,Delivered,,2023-03,0,-1.0127795442763157,1.0347886546883645,65.65,0,0,2023.0,1.0,9,1,427.0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,3,0,3,2,1
ORD-00798,CUST-0168,Caroline Griffith,michele39@example.org,-0.3652606513937003,Male,Argentina,2023-08-03,PRD-8117,Cookware Set,Home & Kitchen,0.038028005566683086,-0.37215558573434254,-0.45603814612522386,-0.2988220144959844,Paypal,Free Shipping,Returned,,2023-08,1,0.41542215016760736,0.04016223263218417,95.8645,1,0,2023.0,3.0,31,0,579.0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3,1,0,4,1
ORD-00226,CUST-0244,Krystal Francis,pball@example.org,-1.356435533411117,Other,Spain,2023-12-03,PRD-7809,SQL Mastery,Books,1.4464726561845795,-0.5865900664045789,-0.9887929897294574,-0.4476100061422263,Credit Card,Standard,Delivered,4.0,2023-12,0,1.5579835057227458,1.5321018657164545,25.04,0,0,2023.0,4.0,48,1,701.0,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334,0,2,6,2,3
ORD-00027,CUST-0367,James Ramirez,nicole49@example.org,-0.3652606513937003,Male,USA,2023-03-17,PRD-6736,Webcam,Electronics,0.7422503308756314,0.5012402652834039,0.6094715410832433,0.7146704561837898,Cash On Delivery,Express,Delivered,1.0,2023-03,1,-1.0127795442763157,0.5374754436602743,348.4405,0,0,2023.0,1.0,11,0,440.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,2,1,7,1,0
ORD-00438,CUST-0055,Jasmine Smith,ybrooks@example.org,-0.3652606513937003,Other,Germany,2023-02-08,PRD-5166,Pillow Set,Home & Kitchen,0.7422503308756314,-0.035962341029919034,-0.9887929897294574,0.24343892635360323,Cash On Delivery,Standard,Delivered,,2023-02,0,-1.2984198831651002,-0.45715097839590596,219.86,0,0,2023.0,1.0,6,0,403.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,3,2,4,1,3
ORD-00230,CUST-0271,Amy Anderson,hollywalters@example.com,-1.1277028683301746,Female,Mexico,2022-06-07,PRD-3710,Protein Powder,Sports,0.038028005566683086,-0.3245600057358348,1.1422263846874767,-0.30339715350269036,Credit Card,Express,Delivered,,2022-06,1,-0.15585852760996183,-0.9544641894239961,94.2,0,0,2022.0,2.0,23,0,157.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,4,0,5,2,0
ORD-00038,CUST-0082,Anne Crane,allenlisa@example.org,1.769577556028428,Other,Brazil,2022-11-28,PRD-4148,Data Science Handbook,Books,1.4464726561845795,-0.5715539330558815,-0.9887929897294574,-0.4232385837774762,Cash On Delivery,Standard,Delivered,2.0,2022-11,0,1.272343166833961,-1.4517774004520863,30.360000000000003,0,0,2022.0,4.0,48,0,331.0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,2,1,1,3
ORD-00750,CUST-0245,James James,clarkkyle@example.org,-0.8989702032492324,Other,Colombia,2023-12-16,PRD-3413,USB Hub,Electronics,1.4464726561845795,2.6167563952645807,0.6094715410832433,3.948525026279659,Paypal,Free Shipping,Delivered,5.0,2023-12,1,1.5579835057227458,1.0347886546883645,984.6655000000001,0,0,2023.0,4.0,50,1,714.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,2,2,3,4,1
ORD-01046,CUST-0392,Susan Lee,stephen86@example.net,0.16844890046183172,Female,Canada,2022-03-16,PRD-1122,Bicycle Helmet,Sports,0.038028005566683086,-0.610755280714985,-0.9887929897294574,-0.5169952623708924,Debit Card,Free Shipping,Returned,3.0,2022-03,0,-1.0127795442763157,-0.45715097839590596,16.49,1,0,2022.0,1.0,11,0,74.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,4,0,2,3,1
ORD-00470,CUST-0283,Christopher Bryant,krystal75@example.com,1.617089112641133,Female,Mexico,2023-03-21,PRD-8073,Dumbbells,Sports,0.7422503308756314,-0.1662283910377112,-0.45603814612522386,0.04268254139007544,Debit Card,Free Shipping,Cancelled,,2023-03,1,-1.0127795442763157,-0.9544641894239961,165.0815,0,1,2023.0,1.0,12,0,444.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,4,0,5,3,1
ORD-01317,CUST-0136,April Miller,chad88@example.org,1.6933333343347805,Other,USA,2022-05-09,PRD-9512,Smartwatch,Electronics,0.038028005566683086,3.3054791348154327,1.1422263846874767,2.5208145783821534,Bank Transfer,Express,Shipped,5.0,2022-05,1,-0.4414988664987464,-1.4517774004520863,1121.688,0,0,2022.0,2.0,19,0,128.0,0.49999999999999994,-0.8660254037844387,0.0,1.0,2,2,7,0,0
ORD-00688,CUST-0305,Patrick Costa,umendoza@example.org,-0.44150487308734776,Other,Mexico,2023-12-12,PRD-5166,Pillow Set,Home & Kitchen,0.038028005566683086,0.07969152675742854,-0.45603814612522386,0.11863433837393556,Debit Card,Express,Delivered,,2023-12,1,1.5579835057227458,-0.9544641894239961,247.74099999999996,0,0,2023.0,4.0,50,0,710.0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,3,2,5,3,0
ORD-01420,CUST-0005,Susan Banks,Unknown,-0.06028376461911057,Other,Germany,2022-10-31,PRD-2638,Machine Learning Guide,Books,0.7422503308756314,-0.5415947199926879,-0.9887929897294574,-0.4122073083913262,Cash On Delivery,Standard,Unknown,2.0,2022-10,0,0.9867028279451765,-1.4517774004520863,40.96,0,0,2022.0,4.0,44,0,303.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,2,4,1,3
ORD-00640,CUST-0121,Mia Mercado,kristensantos@example.net,1.617089112641133,Male,Argentina,2022-03-27,PRD-4148,Data Science Handbook,Books,0.7422503308756314,-0.5198884222261476,0.6094715410832433,-0.41079999618259483,Bank Transfer,Free Shipping,Delivered,,2022-03,1,-1.0127795442763157,1.5321018657164545,41.344,0,0,2022.0,1.0,12,1,85.0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,1,0,0,1
ORD-01395,CUST-0177,Tina Jones,burtoneric@example.net,-1.5851681984920594,Female,Brazil,,PRD-8866,T-Shirt,Clothing,0.038028005566683086,-0.5998738684231647,-0.9887929897294574,-0.5064129342388299,Credit Card,Overnight,Shipped,4.0,,0,,,20.34,0,0,,,,0,,,,,,1,0,1,2,2
ORD-01219,CUST-0123,Wendy Simmons,sandersalexa@example.org,0.7784026740110113,Male,Canada,2023-08-16,PRD-3710,Protein Powder,Sports,-1.3704166450512134,-0.28891984755405437,-0.9887929897294574,-0.4428823166910191,Credit Card,Overnight,Delivered,,2023-08,0,0.41542215016760736,-0.45715097839590596,130.36,0,0,2023.0,3.0,33,0,592.0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,4,1,2,2,2
ORD-01159,CUST-0300,Kenneth Richardson,brian32@example.com,-0.3652606513937003,Other,Colombia,2022-11-12,PRD-8929,Running Shoes,Sports,-1.3704166450512134,-0.13590175366336518,0.6094715410832433,-0.4186345838758646,Paypal,Free Shipping,Delivered,4.0,2022-11,1,1.272343166833961,1.0347886546883645,156.825,0,0,2022.0,4.0,45,1,315.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,4,2,3,4,1
ORD-01288,CUST-0023,Julie Page,tonywhite@example.com,-1.5851681984920594,Male,Germany,2022-03-03,PRD-4145,Python for Beginners,Books,1.4464726561845795,-0.5378356866555136,-0.9887929897294574,-0.3685861272339672,Cash On Delivery,Standard,Delivered,5.0,2022-03,0,-1.0127795442763157,0.04016223263218417,42.29,0,0,2022.0,1.0,9,0,61.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,4,1,3
ORD-01405,CUST-0197,William Fernandez,bwilliams@example.org,-0.3652606513937003,Male,USA,2022-03-07,PRD-2122,Coffee Maker,Home & Kitchen,0.038028005566683086,-0.13522343185816077,-0.45603814612522386,-0.07992312126344918,Paypal,Express,Delivered,4.0,2022-03,1,-1.0127795442763157,-1.4517774004520863,175.50300000000001,0,0,2022.0,1.0,10,0,65.0,1.0,6.123233995736766e-17,0.0,1.0,3,1,7,4,0
ORD-00801,CUST-0195,Melody Nichols,aferguson@example.org,1.617089112641133,Male,Brazil,2022-03-10,PRD-2638,Machine Learning Guide,Books,0.7422503308756314,-0.5382313743752162,-0.9887929897294574,-0.40784610649447617,Cash On Delivery,Overnight,Cancelled,4.0,2022-03,0,-1.0127795442763157,0.04016223263218417,42.15,0,1,2022.0,1.0,10,0,68.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,1,1,2
ORD-00161,CUST-0240,Abigail Jones,jasonpratt@example.com,1.617089112641133,Other,Spain,2023-10-09,PRD-3710,Protein Powder,Sports,0.038028005566683086,-0.5273499620833958,1.1422263846874767,-0.4611700456534406,Debit Card,Overnight,Processing,,2023-10,1,0.9867028279451765,-1.4517774004520863,36.800000000000004,0,0,2023.0,4.0,41,0,646.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,4,2,6,3,2
ORD-00957,CUST-0340,Melissa Jackson,fware@example.com,0.7021584523173637,Male,Canada,2022-09-12,PRD-8866,T-Shirt,Clothing,1.4464726561845795,-0.40474329579270324,1.6749812282917105,-0.25522694557687337,Bank Transfer,Free Shipping,Delivered,4.0,2022-09,1,0.7010624890563919,-1.4517774004520863,67.035,0,0,2022.0,3.0,37,0,254.0,-1.0,-1.8369701987210297e-16,0.0,1.0,1,1,2,0,1
ORD-01187,CUST-0060,Courtney Phillips,anitasullivan@example.org,-1.2801913117174695,Male,USA,2023-04-18,PRD-2122,Coffee Maker,Home & Kitchen,0.038028005566683086,0.08757701774292957,1.6749812282917105,-0.01897303420775561,Credit Card,Standard,Delivered,2.0,2023-04,1,-0.727139205387531,-0.9544641894239961,197.6775,0,0,2023.0,2.0,16,0,472.0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,3,1,7,2,3
ORD-00822,CUST-0103,Melinda Alexander,lindsey51@example.org,1.769577556028428,Female,Argentina,2022-06-07,PRD-4145,Python for Beginners,Books,1.4464726561845795,-0.5556416340421287,-0.9887929897294574,-0.3974470221395922,Paypal,Express,Shipped,4.0,2022-06,0,-0.15585852760996183,-0.9544641894239961,35.99,0,0,2022.0,2.0,23,0,157.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,4,0
ORD-01309,CUST-0008,Stephen Henderson,reevesalyssa@example.net,1.3121122258665432,Male,Mexico,2022-06-05,PRD-9229,Headphones,Electronics,0.7422503308756314,3.066907703243341,1.1422263846874767,3.3010445923552503,Bank Transfer,Free Shipping,Delivered,,2022-06,1,-0.15585852760996183,1.5321018657164545,1054.16,0,0,2022.0,2.0,22,1,155.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,2,1,5,0,1
ORD-00878,CUST-0332,Tyler Miller,randallhenry@example.org,-1.5089239767984117,Other,USA,2023-10-08,PRD-3413,USB Hub,Electronics,0.038028005566683086,0.2643363748157724,-0.9887929897294574,0.33404381197954797,Paypal,Free Shipping,Shipped,5.0,2023-10,0,0.9867028279451765,1.5321018657164545,326.11,0,0,2023.0,4.0,40,1,645.0,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,2,2,7,4,1
ORD-00914,CUST-0313,Lauren Pacheco,zdunn@example.net,0.8546468957046587,Other,Mexico,2022-03-22,PRD-1566,Yoga Mat,Sports,-0.6661943197422652,-0.5078199467752196,-0.9887929897294574,-0.46536632815082984,Bank Transfer,Express,Delivered,,2022-03,0,-1.0127795442763157,-0.9544641894239961,52.91,0,0,2022.0,1.0,12,0,80.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,4,2,5,0,0
ORD-00153,CUST-0082,David Williams,sarahbooth@example.com,-1.1277028683301746,Other,Canada,,PRD-4411,Blender,Home & Kitchen,0.7422503308756314,0.14868250702842462,-0.45603814612522386,0.43060595280156805,Debit Card,Unknown,Cancelled,1.0,,1,,,270.9305,0,1,,,,0,,,,,,3,2,2,3,4
ORD-01415,CUST-0152,Travis Snyder,vkelley@example.org,0.4734257872364215,Other,Germany,2022-07-01,PRD-3639,Sneakers,Clothing,0.038028005566683086,-0.43116958278712403,0.6094715410832433,-0.37534186718909823,Credit Card,Overnight,Processing,3.0,2022-07,1,0.12978181127882277,0.5374754436602743,68.02550000000001,0,0,2022.0,3.0,26,0,181.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1,2,4,2,2
ORD-00510,CUST-0378,Brian Ortiz,lisa23@example.net,1.0071353390919535,Male,Spain,2023-01-06,PRD-2758,Tablet,Electronics,-1.3704166450512134,3.2838011004574432,1.6749812282917105,0.3958885867773158,Bank Transfer,Standard,Delivered,5.0,2023-01,1,-1.5840602220538849,0.5374754436602743,1045.83,0,0,2023.0,1.0,1,0,370.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,2,1,6,0,3
ORD-01136,CUST-0310,Tyler Johnson,virginia20@example.net,0.015960457074536867,Female,Spain,2022-03-03,PRD-4145,Python for Beginners,Books,-0.6661943197422652,-0.5385705352778184,-0.9887929897294574,-0.4853032511078585,Bank Transfer,Free Shipping,Delivered,4.0,2022-03,0,-1.0127795442763157,0.04016223263218417,42.03,0,0,2022.0,1.0,9,0,61.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,6,0,1
ORD-01251,CUST-0383,Cynthia Johnson,michael41@example.com,1.464600669253838,Female,Mexico,2022-04-08,PRD-4145,Python for Beginners,Books,0.7422503308756314,-0.6133555143016018,-0.9887929897294574,-0.505258498442605,Credit Card,Standard,Shipped,2.0,2022-04,0,-0.727139205387531,0.5374754436602743,15.57,0,0,2022.0,2.0,14,0,97.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,5,2,3
ORD-01296,CUST-0334,Mary Cruz,jessica36@example.net,-1.203947090023822,Other,Canada,2022-07-31,PRD-9512,Smartwatch,Electronics,-0.6661943197422652,1.2170393502253316,-0.9887929897294574,0.6529337952145574,Debit Card,Overnight,Returned,,2022-07,0,0.12978181127882277,1.5321018657164545,663.19,1,0,2022.0,3.0,30,1,211.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,2,2,3,2
ORD-00104,CUST-0328,Christopher Martinez,heather05@example.com,-1.7376566418793542,Male,Colombia,2022-12-17,PRD-3484,Hoodie,Clothing,-1.3704166450512134,-0.5269260109551431,0.6094715410832433,-0.5263796343096501,Paypal,Free Shipping,Delivered,5.0,2022-12,1,1.5579835057227458,1.0347886546883645,39.2275,0,0,2022.0,4.0,50,1,350.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146,1,1,3,4,1
ORD-00587,CUST-0064,Mindy King,vbrown@example.net,-0.3652606513937003,Other,Argentina,2022-06-10,PRD-8117,Cookware Set,Home & Kitchen,-1.3704166450512134,0.03514839488234068,0.6094715410832433,-0.3715024519477642,Cash On Delivery,Standard,Delivered,4.0,2022-06,1,-0.15585852760996183,0.5374754436602743,208.267,0,0,2022.0,2.0,23,0,160.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3,2,0,1,3
ORD-01367,CUST-0350,Jordan Hill,amyandersen@example.com,0.6259142306237163,Male,Spain,2022-01-21,PRD-7809,SQL Mastery,Books,-1.3704166450512134,-0.5317873172257745,1.6749812282917105,-0.5317899068308474,Paypal,Overnight,Delivered,5.0,2022-01,1,-1.5840602220538849,0.5374754436602743,33.3225,0,0,2022.0,1.0,3,0,20.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,1,6,4,2
ORD-01144,CUST-0011,Aaron Ortega,pmccoy@example.net,0.6259142306237163,Other,Brazil,2023-03-10,PRD-4411,Blender,Home & Kitchen,1.4464726561845795,-0.248644490370044,1.1422263846874767,-0.03234295830014712,Cash On Delivery,Free Shipping,Delivered,4.0,2023-03,1,-1.0127795442763157,0.5374754436602743,115.68800000000002,0,0,2023.0,1.0,10,0,433.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,3,2,1,1,1
ORD-00054,CUST-0136,Sara Johnson,paynejohn@example.com,1.5408448909474857,Male,Spain,2022-07-03,PRD-3484,Hoodie,Clothing,0.7422503308756314,-0.6154187431257652,-0.9887929897294574,-0.507933857589412,Paypal,Overnight,Delivered,2.0,2022-07,0,0.12978181127882277,1.5321018657164545,14.84,0,0,2022.0,3.0,26,1,183.0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,1,6,4,2
ORD-00152,CUST-0322,Troy Diaz,xmiller@example.org,0.015960457074536867,Other,Argentina,2023-11-21,PRD-6586,Lamp,Home & Kitchen,-1.3704166450512134,-0.5931471771882212,1.1422263846874767,-0.5456674161860234,Bank Transfer,Overnight,Delivered,5.0,2023-11,1,1.272343166833961,-0.9544641894239961,18.176,0,0,2023.0,4.0,47,0,689.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,3,2,0,0,2
ORD-00404,CUST-0038,Joseph Robertson,goodmandennis@example.org,-0.8989702032492324,Male,Argentina,,PRD-7329,Air Fryer,Home & Kitchen,-1.3704166450512134,-0.43693531813136127,-0.45603814612522386,-0.4944374952907673,Paypal,Unknown,Delivered,,,1,,,74.09049999999999,0,0,,,,0,,,,,,3,1,0,4,4
ORD-01498,CUST-0384,Lindsay Bradford,deleonnatalie@example.org,0.16844890046183172,Other,Canada,2022-10-18,PRD-3710,Protein Powder,Sports,0.7422503308756314,-0.1463309514183826,1.1422263846874767,-0.03220369302949147,Debit Card,Standard,Processing,,2022-10,1,0.9867028279451765,-0.9544641894239961,144.648,0,0,2022.0,4.0,42,0,290.0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,4,2,2,3,3
ORD-00208,CUST-0058,Randy Riley,fjohnson@example.org,0.8546468957046587,Other,Argentina,2023-04-12,PRD-2638,Machine Learning Guide,Books,0.038028005566683086,-0.6155883235770663,-0.9887929897294574,-0.5216954652555228,Paypal,Overnight,Cancelled,,2023-04,0,-0.727139205387531,-0.45715097839590596,14.780000000000001,0,1,2023.0,2.0,15,0,466.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,2,0,4,2
ORD-01459,CUST-0152,Victoria Bates,bradfordlisa@example.net,0.3209373438491266,Female,Brazil,2022-12-15,PRD-1055,Laptop,Electronics,-0.6661943197422652,2.131925884994746,-0.9887929897294574,1.2460939019415938,Paypal,Overnight,Shipped,,2022-12,0,1.5579835057227458,0.04016223263218417,986.89,0,0,2022.0,4.0,50,0,348.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,2,0,1,4,2
ORD-01123,CUST-0359,Erik Evans,cwatkins@example.net,-1.6614124201857068,Male,USA,2022-01-22,PRD-9229,Headphones,Electronics,0.038028005566683086,1.542068548552433,1.6749812282917105,1.0419122326731558,Bank Transfer,Unknown,Cancelled,4.0,2022-01,1,-1.5840602220538849,1.0347886546883645,583.6425,0,1,2022.0,1.0,3,1,21.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,2,1,7,0,4
ORD-01357,CUST-0029,Corey Martinez,danielsjennifer@example.net,-0.21277220800640545,Female,Canada,2023-03-23,PRD-2638,Machine Learning Guide,Books,-0.6661943197422652,-0.5561786388045822,1.1422263846874767,-0.5098395928720693,Cash On Delivery,Overnight,Delivered,5.0,2023-03,1,-1.0127795442763157,0.04016223263218417,28.64,0,0,2023.0,1.0,12,0,446.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,2,1,2
ORD-00009,CUST-0378,James Reid,jerry05@example.org,-1.7376566418793542,Male,Argentina,2022-11-24,PRD-1122,Bicycle Helmet,Sports,-1.3704166450512134,-0.3468315716733788,1.6749812282917105,-0.48682188391122583,Debit Card,Express,Delivered,,2022-11,1,1.272343166833961,0.04016223263218417,82.4025,0,0,2022.0,4.0,47,0,327.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,4,1,0,3,0
ORD-01015,CUST-0386,Christina Ortiz,riosheather@example.com,0.16844890046183172,Female,Brazil,2022-07-19,PRD-9512,Smartwatch,Electronics,1.4464726561845795,1.5754193706416486,-0.9887929897294574,3.056698177676483,Paypal,Standard,Delivered,5.0,2022-07,0,0.12978181127882277,-0.9544641894239961,789.99,0,0,2022.0,3.0,29,0,199.0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,2,0,1,4,3
ORD-01385,CUST-0131,Mr. Hunter Reynolds,stephaniecollins@example.com,-0.3652606513937003,Other,Germany,2022-12-29,PRD-6586,Lamp,Home & Kitchen,-0.6661943197422652,-0.19045013216521786,0.6094715410832433,-0.30500969874186185,Debit Card,Standard,Delivered,4.0,2022-12,1,1.5579835057227458,0.04016223263218417,140.42,0,0,2022.0,4.0,52,0,362.0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,3,2,4,3,3
ORD-01061,CUST-0292,Michele Berry,heidi55@example.org,-1.7376566418793542,Male,Mexico,2023-02-06,PRD-6736,Webcam,Electronics,1.4464726561845795,-0.39649038049604984,1.1422263846874767,-0.22405259798436875,Debit Card,Standard,Delivered,,2023-02,1,-1.2984198831651002,-1.4517774004520863,73.84000000000002,0,0,2023.0,1.0,6,0,401.0,0.8660254037844386,0.5000000000000001,0.0,1.0,2,1,5,3,3
ORD-00453,CUST-0251,Michael Moore,stephanie09@example.com,1.0071353390919535,Male,Mexico,2022-07-22,PRD-7329,Air Fryer,Home & Kitchen,0.7422503308756314,-0.029122596160774856,1.6749812282917105,0.048650791212781534,Credit Card,Express,Delivered,5.0,2022-07,1,0.12978181127882277,0.5374754436602743,166.71,0,0,2022.0,3.0,29,0,202.0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3,1,5,2,0
ORD-00254,CUST-0302,Edward Gallagher,suttondebra@example.org,-1.7376566418793542,Male,Brazil,,PRD-1055,Laptop,Electronics,0.7422503308756314,0.21922797476968064,-0.9887929897294574,0.5743405391826678,Debit Card,Standard,Delivered,4.0,,0,,,310.15,0,0,,,,0,,,,,,2,1,1,3,3
ORD-00897,CUST-0276,Russell Beck,laurenhansen@example.com,1.5408448909474857,Other,Germany,2022-06-07,PRD-9512,Smartwatch,Electronics,-1.3704166450512134,3.1106029328619234,1.1422263846874767,0.4148524852775263,Debit Card,Standard,Delivered,5.0,2022-06,1,-0.15585852760996183,-0.9544641894239961,1066.528,0,0,2022.0,2.0,23,0,157.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,2,2,4,3,3
